StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,GitHub Handle,Team Repo URL,YearsProgExperience,GenAI_Tools,GenAI_Tools_6_TEXT,GenAI_Frequency,Q22,Literacy_FC_1,Literacy_FC_2,Literacy_FC_3,Literacy_FC_4,Literacy_FC_5,Planning_TAM_1,Planning_TAM_2,Planning_TAM_3,Planning_TAM_4,Planning_AUM_1,Planning_AUM_2,Planning_AUM_3,Design_TAM_1,Design_TAM_2,Design_TAM_3,Design_TAM_4,Design_AUM_1,Design_AUM_2,Design_AUM_3,Impl_TAM_1,Impl_TAM_2,Impl_TAM_3,Impl_TAM_4,Impl_AUM_1,Impl_AUM_2,Impl_AUM_3,Testing_TAM_1,Testing_TAM_2,Testing_TAM_3,Testing_TAM_4,Testing_AUM_1,Testing_AUM_2,Testing_AUM_3,Deployment_TAM_1,Deployment_TAM_2,Deployment_TAM_3,Deployment_TAM_4,Deployment_AUM_1,Deployment_AUM_2,Deployment_AUM_3,Maintenance_TAM_1,Maintenance_TAM_2,Maintenance_TAM_3,Maintenance_TAM_4,Maintenance_AUM_1,Maintenance_AUM_2,Maintenance_AUM_3
2026-05-28 16:46:33,2026-05-28 16:52:44,IP Address,128.114.255.101,100,371,True,2026-05-28 16:52:46,R_54odGHV5SQnf6sV,,,,,37.5625,-122.0004,anonymous,EN,"Yes, I consent.",Kaankocc,https://github.com/Aicnev04/PriceYourPlaylist,5+ years,Claude,,Weekly,"Yes, I personally pay for a subscription",5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,1 - Strongly Disagree,4,4,4,3,5 - Strongly Agree,5 - Strongly Agree,2,4,3,3,3,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,3,5 - Strongly Agree,4,4,4,2,5 - Strongly Agree,2
2026-05-28 18:34:26,2026-05-28 18:38:57,IP Address,71.198.130.141,100,271,True,2026-05-28 18:38:57,R_6ONq9eOw9EJkpYW,,,,,36.978,-121.894,anonymous,EN,"Yes, I consent.",colin-posat,https://github.com/Colin-Posat/SlugFound,5+ years,Claude,,Weekly,"Yes, I personally pay for a subscription",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,3,3,4,4,3,4,4,4,2,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-05-28 21:08:24,2026-05-28 21:12:32,IP Address,169.233.164.22,100,247,True,2026-05-28 21:12:33,R_616AE166IZhr2oT,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",jeongminl,https://github.com/dareumHJ/sluggym,5+ years,Gemini,,Daily,"Yes, through student benefits or institutional access",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,3,2,3,3,3,3,2,2,4,3,3,3,3,1 - Strongly Disagree,3,2
2026-05-29 15:01:39,2026-05-29 16:47:14,IP Address,98.35.76.100,100,6334,True,2026-05-29 16:47:15,R_3w5uwTahg46boWt,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,https://github.com/PoolCloser/HabiMatch,3-4 years,"ChatGPT,Claude",,Daily,"No, I use free versions only",4,4,4,3,4,4,5 - Strongly Agree,5 - Strongly Agree,4,3,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,4,4,4,4,4,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-01 09:09:58,2026-06-01 09:13:14,IP Address,67.164.80.135,100,195,True,2026-06-01 09:13:15,R_3SmD97FT5BC6nkd,,,,,37.342,-121.9049,anonymous,EN,"Yes, I consent.",BLoi-Dev,https://github.com/Bloi-Dev/CWTCG,3-4 years,"ChatGPT,Gemini,Other",Linear,Rarely,"No, I use free versions only",5 - Strongly Agree,5 - Strongly Agree,3,3,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,2,2,5 - Strongly Agree,3,3,3,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,1 - Strongly Disagree,3,3,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree
2026-06-01 13:38:11,2026-06-01 13:48:21,IP Address,71.204.141.222,100,609,True,2026-06-01 13:48:21,R_5D56d0EXw9UbtU5,,,,,36.6841,-121.7886,anonymous,EN,"Yes, I consent.",,,1-2 years,"GitHub Copilot,Claude",,Daily,"Yes, I personally pay for a subscription",4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,2
2026-06-02 13:38:04,2026-06-02 13:43:16,IP Address,172.226.212.31,100,311,True,2026-06-02 13:43:16,R_3J2Tyo3AhpR5xC2,,,,,37.3388,-121.8916,anonymous,EN,"Yes, I consent.",https://github.com/YouningShen,https://github.com/sbelambe/UCSC-Financial-Purchase-Prediction,3-4 years,"GitHub Copilot,Claude",,Weekly,"No, I use free versions only",4,3,5 - Strongly Agree,3,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,4,5 - Strongly Agree,4,3,3,5 - Strongly Agree,4,4,4,3,5 - Strongly Agree,4,3,4,3,3,4,3,3,3,3,3,4,4,3,4,3,4,3,4,4,3,3,3,4
2026-06-02 14:05:49,2026-06-02 14:12:09,IP Address,76.132.73.236,100,380,True,2026-06-02 14:12:09,R_1MbQs8HtvbgInFv,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",svante92,https://github.com/royshadmon/EADS/tree/main,3-4 years,Claude,,Daily,"Yes, I personally pay for a subscription",3,4,3,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,3,5 - Strongly Agree,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3
2026-06-02 15:15:49,2026-06-02 15:21:05,IP Address,169.233.156.90,100,316,True,2026-06-02 15:21:06,R_11bAuuNPfRVtc0m,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",juanalvv,https://github.com/ajsenthi/EdgeFL/tree/benchmarking,3-4 years,"GitHub Copilot,Claude",,Weekly,"Yes, through student benefits or institutional access",3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,3,3,5 - Strongly Agree,4,5 - Strongly Agree,3,3,1 - Strongly Disagree,5 - Strongly Agree,3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,3,3,3,3,3,3,3,4,4,5 - Strongly Agree,3,2,4,3
2026-06-02 17:12:11,2026-06-02 17:15:36,IP Address,169.233.163.247,100,205,True,2026-06-02 17:15:37,R_16eF7s5OPRe1xcq,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",nightowl23,,3-4 years,"ChatGPT,Claude,Cursor",,Daily,"Yes, I personally pay for a subscription",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,3,3,3,4,4,4,4,4,4,4
2026-06-02 17:11:35,2026-06-02 17:17:34,IP Address,174.239.183.46,100,358,True,2026-06-02 17:17:35,R_1NQBQUCML2ZgkTZ,,,,,37.7428,-122.1745,anonymous,EN,"Yes, I consent.",,,3-4 years,ChatGPT,,Weekly,"No, I use free versions only",4,4,5 - Strongly Agree,3,4,4,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,4,5 - Strongly Agree,4,3,4,4,5 - Strongly Agree,5 - Strongly Agree,4,4,3,4,4,4,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,4,4,4,4,4,4,4,5 - Strongly Agree,3
2026-06-02 17:11:53,2026-06-02 17:18:05,IP Address,169.233.194.225,100,371,True,2026-06-02 17:18:05,R_7stO2WQJKYIDA86,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",PragnaChennuri,https://github.com/Nutanix-UCSC/nutanix-ucsc-ai-driven-log-analysis,3-4 years,"GitHub Copilot,ChatGPT,Gemini",,Daily,"Yes, through student benefits or institutional access",5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,3,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,2,2,2,2,2,2,3,3,5 - Strongly Agree,5 - Strongly Agree,3,3,3
2026-06-02 17:15:39,2026-06-02 17:20:26,IP Address,169.233.253.228,100,286,True,2026-06-02 17:20:26,R_55SBYBEo8NEATwC,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",mori1221,https://github.com/Nutanix-UCSC/nutanix-ucsc-ai-driven-log-analysis.git,3-4 years,Gemini,,Daily,"No, I use free versions only",4,4,5 - Strongly Agree,2,5 - Strongly Agree,3,3,4,1 - Strongly Disagree,3,5 - Strongly Agree,5 - Strongly Agree,2,3,3,2,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,2,2,2,2,3,2,3
2026-06-02 17:14:58,2026-06-02 17:22:24,IP Address,169.233.139.222,100,446,True,2026-06-02 17:22:25,R_5t76xyvJumW2aDD,,,,,34.0544,-118.244,anonymous,EN,"Yes, I consent.",justinjudge,https://github.com/Nutanix-UCSC/nutanix-ucsc-ai-driven-log-analysis.git,3-4 years,"Claude,Gemini",,Weekly,"Yes, through student benefits or institutional access",4,4,4,3,4,4,4,5 - Strongly Agree,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,1 - Strongly Disagree,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree
2026-06-02 18:05:19,2026-06-02 18:08:23,IP Address,169.233.244.107,100,183,True,2026-06-02 18:08:23,R_3FlURqfAH3tUALQ,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,,3-4 years,Claude,,Weekly,"Yes, I personally pay for a subscription",4,4,3,5 - Strongly Agree,4,3,3,4,1 - Strongly Disagree,2,4,4,4,4,4,4,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,3,4,5 - Strongly Agree,3,5 - Strongly Agree,4,4,4,4,3,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,3,3,3,3,3,3
2026-06-02 18:11:49,2026-06-02 18:14:03,IP Address,169.233.244.107,100,134,True,2026-06-02 18:14:04,R_3ncoxd9aXeA8u3a,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",philippesic,https://github.com/Nutanix-UCSC/nutanix-ucsc-ai-driven-log-analysis,3-4 years,Claude,,Weekly,"Yes, I personally pay for a subscription",3,4,4,5 - Strongly Agree,4,4,3,4,4,5 - Strongly Agree,4,3,4,3,3,4,4,4,5 - Strongly Agree,3,4,4,3,3,5 - Strongly Agree,4,5 - Strongly Agree,3,5 - Strongly Agree,4,4,3,3,2,5 - Strongly Agree,4,3,4,4,3,3,3,3,3,3,3,3
2026-06-02 18:29:15,2026-06-02 18:35:09,IP Address,169.233.231.215,100,353,True,2026-06-02 18:35:09,R_5zx6tdwPyGOBnWZ,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",nuhafakrudeen,https://github.com/rkhettry/Got-Rizz,3-4 years,"ChatGPT,Claude,Gemini",,Daily,"Yes, through student benefits or institutional access",4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,4,3,5 - Strongly Agree,4,3,4,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,3,3,3,2,2,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree
2026-06-02 21:52:23,2026-06-02 21:59:34,IP Address,67.169.79.238,100,430,True,2026-06-02 21:59:34,R_1P5jNgtmBR6SQdv,,,,,36.988,-121.9566,anonymous,EN,"Yes, I consent.",nathandong7,https://github.com/orgs/microfaults/repositories,3-4 years,"Claude,Gemini,Cursor",,Daily,"Yes, through student benefits or institutional access",5 - Strongly Agree,4,4,5 - Strongly Agree,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,1 - Strongly Disagree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,3,3,3
2026-06-02 00:14:52,2026-06-02 22:24:33,IP Address,169.233.88.85,100,79780,True,2026-06-02 22:24:33,R_1nUgpBjYbJPprnW,,,,,37.0609,-122.0198,anonymous,EN,"Yes, I consent.",theohudson24,https://github.com/MandoBug/InterviewPal,3-4 years,Other,Codex,Weekly,"Yes, I personally pay for a subscription",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,4,3,2,2,4,5 - Strongly Agree,2,2,2,2,1 - Strongly Disagree,5 - Strongly Agree,3,2,2,3,2,2,4,4
2026-06-03 11:54:38,2026-06-03 11:58:19,IP Address,73.158.142.245,100,220,True,2026-06-03 11:58:19,R_5F96SJsVRgqFcqr,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",liammanley,https://git.ucsc.edu/microfaults,3-4 years,"ChatGPT,Claude",,Daily,"Yes, I personally pay for a subscription",3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,4,4,3,3,2,4,4,5 - Strongly Agree,3,4,3,3,4,4,5 - Strongly Agree,1 - Strongly Disagree,3,4,2,4,4,4,5 - Strongly Agree,2,4,3,3,3,3,1 - Strongly Disagree,3,1 - Strongly Disagree,3,3,3,3,3,3,3
2026-06-03 12:15:07,2026-06-03 12:19:50,IP Address,169.233.112.30,100,283,True,2026-06-03 12:19:51,R_5ISg8bsPkikFHVT,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",,,1-2 years,ChatGPT,,Weekly,"No, I use free versions only",3,4,3,2,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,4,4,5 - Strongly Agree,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,3,5 - Strongly Agree,4,3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,4,4,4,2,4,4,4
2026-05-28 18:09:07,2026-06-03 12:21:52,IP Address,169.233.207.231,100,497564,True,2026-06-03 12:21:52,R_7eyrImxZNvuhNdG,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",jlores999,https://github.com/joncody/slugroute,3-4 years,Claude,,Weekly,"No, I use free versions only",4,4,3,2,5 - Strongly Agree,4,4,4,3,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,4,4,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,3,3,3,4,3,3,3,3,3,4,3,3,4,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,3
2026-06-03 12:15:04,2026-06-03 12:22:19,IP Address,169.233.239.53,100,435,True,2026-06-03 12:22:20,R_6j70AdKgI7f3qNL,,,,,36.9689,-121.9903,anonymous,EN,"Yes, I consent.",Alexis-Valdes,https://github.com/joncody/slugroute,3-4 years,Gemini,,Daily,"No, I use free versions only",4,3,2,1 - Strongly Disagree,3,4,5 - Strongly Agree,4,4,2,1,4,2,4,3,2,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,3,1 - Strongly Disagree,4,4,1 - Strongly Disagree,4,4,1 - Strongly Disagree,3,4,3,2,4,4,2,2,2,2,3,4,4,2,1 - Strongly Disagree,4,4
2026-05-27 13:21:28,2026-05-27 13:21:48,IP Address,169.233.250.171,5,19,False,2026-06-03 13:22:11,R_5sXz8clVoPkJNfP,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27 13:23:42,2026-05-27 13:24:15,IP Address,73.70.90.105,5,32,False,2026-06-03 13:24:18,R_70mcJfDaXFIIXUl,,,,,36.9689,-121.9903,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03 13:24:02,2026-06-03 13:28:51,IP Address,169.233.214.175,100,289,True,2026-06-03 13:28:51,R_7fkM4jpx1sEDh0l,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",PurrGod,https://github.com/dvdthr5/ArrowBerry,3-4 years,Gemini,,Daily,"Yes, through student benefits or institutional access",3,2,3,1 - Strongly Disagree,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,1 - Strongly Disagree,4,2,3,4,4,3,4,2,2,2,2,2,3,3,3,2,2,4,2,3,3,3
2026-06-03 13:23:36,2026-06-03 13:34:03,IP Address,169.233.118.200,100,626,True,2026-06-03 13:34:03,R_1Vb90ZPYGUBYrpD,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",dvdthr5,https://github.com/dvdthr5/ArrowBerry,3-4 years,ChatGPT,,Weekly,"Yes, I personally pay for a subscription",4,5 - Strongly Agree,4,3,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,3,3,3,5 - Strongly Agree,2,2,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,3,3,5 - Strongly Agree,5 - Strongly Agree,4,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4
2026-06-01 04:15:06,2026-06-03 13:35:15,IP Address,169.233.144.228,100,206408,True,2026-06-03 13:35:15,R_1ruBIRkcnVcOAkJ,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",ServeshKarnawat,https://github.com/dvdthr5/ArrowBerry,5+ years,"Claude,Gemini",,Daily,"No, I use free versions only",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,4,4,4,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-03 13:01:31,2026-06-03 13:47:53,IP Address,185.98.169.63,100,2781,True,2026-06-03 13:47:53,R_1Yy8shRErCJiTLj,,,,,37.3388,-121.8916,anonymous,EN,"Yes, I consent.",hab927,,5+ years,Claude,,Rarely,"No, I use free versions only",5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,3,3,5 - Strongly Agree,3,2,1 - Strongly Disagree,1 - Strongly Disagree,2,2,5 - Strongly Agree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,3,1 - Strongly Disagree,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,2,2,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree
2026-05-27 16:35:40,2026-05-27 16:43:11,IP Address,12.75.116.116,5,450,False,2026-06-03 16:43:12,R_1cp7lFARtJRJo85,,,,,37.3209,-121.9126,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27 17:51:27,2026-05-27 17:53:30,IP Address,76.209.247.234,50,122,False,2026-06-03 17:53:32,R_70y3K5tH7zCfer7,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",https://github.com/DatLe7,https://github.com/s-achawro/CWTCG,3-4 years,ChatGPT,,Daily,"Yes, I personally pay for a subscription",4,4,3,4,4,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03 18:47:45,2026-06-03 18:51:13,IP Address,169.233.178.146,100,208,True,2026-06-03 18:51:14,R_5LbtKMugBzf02CD,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",seychoi,https://github.com/sbelambe/UCSC-Financial-Purchase-Prediction,3-4 years,"ChatGPT,Gemini",,Daily,"Yes, I personally pay for a subscription",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,2,4,4,3,4,4,4,4,4,4,4
